fly_id	species	strain	sex	tastant_comparison	food_choice	NumberOfSips/1hour
fly_529	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	240
fly_530	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	103
fly_530	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	119
fly_531	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	143
fly_531	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	136
fly_532	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	289
fly_532	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	364
fly_533	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	142
fly_533	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	182
fly_534	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	115
fly_534	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	235
fly_535	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	139
fly_535	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	372
fly_536	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	140
fly_536	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	338
fly_537	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	138
fly_537	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	218
fly_538	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	74
fly_538	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	113
fly_539	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	102
fly_539	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	105
fly_540	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	164
fly_540	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	270
fly_541	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	149
fly_541	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	185
fly_542	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	223
fly_542	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	272
fly_543	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	165
fly_543	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	104
fly_544	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	103
fly_544	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	189
fly_545	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	230
fly_545	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	139
fly_546	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	25
fly_546	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	76
fly_547	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	noni_juice	138
fly_547	D. melanogaster	w1118>Kir2.1	female	noni juice vs grape juice	grape_juice	124
fly_548	D. sechellia	07	female	noni juice vs grape juice	noni_juice	101
fly_548	D. sechellia	07	female	noni juice vs grape juice	grape_juice	16
fly_549	D. sechellia	07	female	noni juice vs grape juice	noni_juice	196
fly_549	D. sechellia	07	female	noni juice vs grape juice	grape_juice	143
fly_550	D. sechellia	07	female	noni juice vs grape juice	noni_juice	159
fly_550	D. sechellia	07	female	noni juice vs grape juice	grape_juice	315
fly_551	D. sechellia	07	female	noni juice vs grape juice	noni_juice	62
fly_551	D. sechellia	07	female	noni juice vs grape juice	grape_juice	35
fly_552	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	193
fly_552	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	269
fly_553	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	274
fly_553	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	386
fly_554	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	486
fly_554	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	609
fly_555	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	104
fly_555	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	172
fly_556	D. sechellia	28	female	noni juice vs grape juice	noni_juice	95
fly_556	D. sechellia	28	female	noni juice vs grape juice	grape_juice	25
fly_557	D. sechellia	28	female	noni juice vs grape juice	noni_juice	45
fly_557	D. sechellia	28	female	noni juice vs grape juice	grape_juice	36
fly_558	D. sechellia	28	female	noni juice vs grape juice	noni_juice	70
fly_558	D. sechellia	28	female	noni juice vs grape juice	grape_juice	23
fly_559	D. sechellia	28	female	noni juice vs grape juice	noni_juice	134
fly_559	D. sechellia	28	female	noni juice vs grape juice	grape_juice	57
fly_560	D. sechellia	28	female	noni juice vs grape juice	noni_juice	75
fly_560	D. sechellia	28	female	noni juice vs grape juice	grape_juice	187
fly_561	D. sechellia	28	female	noni juice vs grape juice	noni_juice	87
fly_561	D. sechellia	28	female	noni juice vs grape juice	grape_juice	88
fly_562	D. sechellia	28	female	noni juice vs grape juice	noni_juice	33
fly_562	D. sechellia	28	female	noni juice vs grape juice	grape_juice	24
fly_563	D. sechellia	28	female	noni juice vs grape juice	noni_juice	54
fly_563	D. sechellia	28	female	noni juice vs grape juice	grape_juice	16
fly_564	D. sechellia	28	female	noni juice vs grape juice	noni_juice	79
fly_564	D. sechellia	28	female	noni juice vs grape juice	grape_juice	186
fly_565	D. sechellia	28	female	noni juice vs grape juice	noni_juice	37
fly_565	D. sechellia	28	female	noni juice vs grape juice	grape_juice	50
fly_566	D. sechellia	28	female	noni juice vs grape juice	noni_juice	101
fly_566	D. sechellia	28	female	noni juice vs grape juice	grape_juice	75
fly_567	D. sechellia	28	female	noni juice vs grape juice	noni_juice	69
fly_567	D. sechellia	28	female	noni juice vs grape juice	grape_juice	37
fly_568	D. simulans	196	female	noni juice vs grape juice	noni_juice	137
fly_568	D. simulans	196	female	noni juice vs grape juice	grape_juice	128
fly_569	D. simulans	196	female	noni juice vs grape juice	noni_juice	69
fly_569	D. simulans	196	female	noni juice vs grape juice	grape_juice	157
fly_570	D. simulans	196	female	noni juice vs grape juice	noni_juice	48
fly_570	D. simulans	196	female	noni juice vs grape juice	grape_juice	295
fly_571	D. simulans	196	female	noni juice vs grape juice	noni_juice	122
fly_571	D. simulans	196	female	noni juice vs grape juice	grape_juice	39
fly_572	D. simulans	196	female	noni juice vs grape juice	noni_juice	92
fly_572	D. simulans	196	female	noni juice vs grape juice	grape_juice	303
fly_573	D. simulans	196	female	noni juice vs grape juice	noni_juice	33
fly_573	D. simulans	196	female	noni juice vs grape juice	grape_juice	105
fly_574	D. simulans	196	female	noni juice vs grape juice	noni_juice	147
fly_574	D. simulans	196	female	noni juice vs grape juice	grape_juice	243
fly_575	D. simulans	196	female	noni juice vs grape juice	noni_juice	103
fly_575	D. simulans	196	female	noni juice vs grape juice	grape_juice	125
fly_576	D. simulans	196	female	noni juice vs grape juice	noni_juice	181
fly_576	D. simulans	196	female	noni juice vs grape juice	grape_juice	284
fly_577	D. simulans	196	female	noni juice vs grape juice	noni_juice	32
fly_577	D. simulans	196	female	noni juice vs grape juice	grape_juice	56
fly_578	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	95
fly_578	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	99
fly_579	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	155
fly_579	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	249
fly_580	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	111
fly_580	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	102
fly_581	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	51
fly_581	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	68
fly_582	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	102
fly_582	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	68
fly_583	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	51
fly_583	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	82
fly_584	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	28
fly_584	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	33
fly_585	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	37
fly_585	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	24
fly_586	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	90
fly_586	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	55
fly_587	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	40
fly_587	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	38
fly_588	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	54
fly_588	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	115
fly_589	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	19
fly_589	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	121
fly_590	D. melanogaster	Oregon-R	female	noni juice vs grape juice	noni_juice	37
fly_590	D. melanogaster	Oregon-R	female	noni juice vs grape juice	grape_juice	86
fly_591	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	54
fly_591	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	270
fly_592	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	42
fly_592	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	67
fly_593	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	72
fly_593	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	137
fly_594	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	86
fly_594	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	133
fly_595	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	46
fly_595	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	58
fly_596	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	21
fly_596	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	85
fly_597	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	73
fly_597	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	196
fly_598	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	44
fly_598	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	85
fly_599	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	93
fly_599	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	111
fly_600	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	58
fly_600	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	256
fly_601	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	71
fly_601	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	107
fly_602	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	53
fly_602	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	98
fly_603	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	42
fly_603	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	96
fly_604	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	39
fly_604	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	128
fly_605	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	51
fly_605	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	132
fly_606	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	61
fly_606	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	136
fly_607	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	241
fly_607	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	386
fly_608	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	49
fly_608	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	124
fly_609	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	43
fly_609	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	128
fly_610	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	95
fly_610	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	160
fly_611	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	123
fly_611	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	114
fly_612	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	152
fly_612	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	214
fly_613	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	70
fly_613	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	159
fly_614	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	69
fly_614	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	636
fly_615	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	1163
fly_615	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	209
fly_616	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	277
fly_616	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	249
fly_617	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	53
fly_617	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	574
fly_618	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	97
fly_618	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	70
fly_619	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	193
fly_619	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	222
fly_620	D. melanogaster	w1118	female	noni juice vs grape juice	noni_juice	49
fly_620	D. melanogaster	w1118	female	noni juice vs grape juice	grape_juice	260
fly_621	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	80
fly_621	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	1082
fly_622	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	95
fly_622	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	227
fly_623	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	101
fly_623	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	448
fly_624	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	103
fly_624	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	423
fly_625	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	136
fly_625	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	190
fly_626	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	169
fly_626	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	458
fly_627	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	107
fly_627	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	155
fly_628	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	126
fly_628	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	109
fly_629	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	noni_juice	74
fly_629	D. melanogaster	Ir94e>Kir2.1	female	noni juice vs grape juice	grape_juice	163
fly_630	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	94
fly_630	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	629
fly_631	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	121
fly_631	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	310
fly_632	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	175
fly_632	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	753
fly_633	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	161
fly_633	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	502
fly_634	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	122
fly_634	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	131
fly_635	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	159
fly_635	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	403
fly_636	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	74
fly_636	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	372
fly_637	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	78
fly_637	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	400
fly_638	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	98
fly_638	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	550
fly_639	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	noni_juice	147
fly_639	D. melanogaster	ppk28>Kir2.1	female	noni juice vs grape juice	grape_juice	932
