date	fly_id	species	strain	sex	tastant_comparison	food_choice	NumberOfSips/1hour
NA	fly_1831	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	218
NA	fly_1832	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	263
NA	fly_1832	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	578
NA	fly_1833	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	126
NA	fly_1833	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	243
NA	fly_1834	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	109
NA	fly_1834	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	400
NA	fly_1835	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	192
NA	fly_1835	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	194
NA	fly_1836	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	287
NA	fly_1836	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	326
NA	fly_1837	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	490
NA	fly_1837	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	112
NA	fly_1838	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	391
NA	fly_1838	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	102
NA	fly_1839	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	488
NA	fly_1839	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	49
NA	fly_1840	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	327
NA	fly_1840	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	237
NA	fly_1841	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	510
NA	fly_1841	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	428
NA	fly_1842	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	332
NA	fly_1842	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	380
NA	fly_1843	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	407
NA	fly_1843	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	24
NA	fly_1844	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	98
NA	fly_1844	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	564
NA	fly_1845	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	190
NA	fly_1845	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	197
NA	fly_1846	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	63
NA	fly_1846	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	59
NA	fly_1847	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	96
NA	fly_1847	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	51
NA	fly_1848	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	57
NA	fly_1848	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	59
NA	fly_1849	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	150
NA	fly_1849	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	164
NA	fly_1850	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	97
NA	fly_1850	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	277
NA	fly_1851	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	82
NA	fly_1851	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	22
NA	fly_1852	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	55
NA	fly_1852	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	288
NA	fly_1853	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	158
NA	fly_1853	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	117
NA	fly_1854	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	73
NA	fly_1854	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	338
NA	fly_1855	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	95
NA	fly_1855	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	48
NA	fly_1856	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	30
NA	fly_1856	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	46
NA	fly_1857	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	133
NA	fly_1857	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	238
NA	fly_1858	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	41
NA	fly_1858	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	513
NA	fly_1859	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	64
NA	fly_1859	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	437
NA	fly_1860	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	66
NA	fly_1860	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	319
NA	fly_1861	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	214
NA	fly_1861	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	14
NA	fly_1862	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	391
NA	fly_1862	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	12
NA	fly_1863	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	204
NA	fly_1863	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	50
NA	fly_1864	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	563
NA	fly_1864	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	20
NA	fly_1865	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	490
NA	fly_1865	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	103
NA	fly_1866	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	179
NA	fly_1866	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	75
NA	fly_1867	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	306
NA	fly_1867	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	15
NA	fly_1868	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	155
NA	fly_1868	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	463
NA	fly_1869	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	66
NA	fly_1869	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	191
NA	fly_1870	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	208
NA	fly_1870	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	234
NA	fly_1871	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	514
NA	fly_1871	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	372
NA	fly_1872	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	71
NA	fly_1872	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	595
NA	fly_1873	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	180
NA	fly_1873	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	89
NA	fly_1874	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	77
NA	fly_1874	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	863
NA	fly_1875	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	277
NA	fly_1875	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	571
NA	fly_1876	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	33
NA	fly_1876	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	410
NA	fly_1877	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	26
NA	fly_1877	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	623
NA	fly_1878	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	15
NA	fly_1878	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	483
NA	fly_1879	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	83
NA	fly_1879	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	342
NA	fly_1880	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	85
NA	fly_1880	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	425
NA	fly_1881	D. simulans	196	female	noni juice vs 200mM sucrose	noni_juice	54
NA	fly_1881	D. simulans	196	female	noni juice vs 200mM sucrose	200mM_sucrose	945
NA	fly_1882	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	63
NA	fly_1882	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	17
NA	fly_1883	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	93
NA	fly_1883	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	188
NA	fly_1884	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	102
NA	fly_1884	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	270
NA	fly_1885	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	45
NA	fly_1885	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	135
NA	fly_1886	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	54
NA	fly_1886	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	245
NA	fly_1887	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	33
NA	fly_1887	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	296
NA	fly_1888	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	627
NA	fly_1888	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	397
NA	fly_1889	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	80
NA	fly_1889	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	147
NA	fly_1890	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	151
NA	fly_1890	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	547
NA	fly_1891	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	75
NA	fly_1891	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	258
NA	fly_1892	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	121
NA	fly_1892	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	400
NA	fly_1893	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	23
NA	fly_1893	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	36
NA	fly_1894	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	noni_juice	191
NA	fly_1894	D. melanogaster	Oregon-R	female	noni juice vs 200mM sucrose	200mM_sucrose	311
NA	fly_1895	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	60
NA	fly_1895	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	53
NA	fly_1896	D. sechellia	28	female	noni juice vs 200mM sucrose	noni_juice	277
NA	fly_1896	D. sechellia	28	female	noni juice vs 200mM sucrose	200mM_sucrose	15
2025-02-11	fly_1897	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	29
2025-02-11	fly_1897	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	10
2025-02-11	fly_1898	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	93
2025-02-11	fly_1898	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	870
2025-02-11	fly_1899	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	43
2025-02-11	fly_1899	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	143
2025-02-11	fly_1900	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	19
2025-02-11	fly_1900	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	319
2025-02-11	fly_1901	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	388
2025-02-11	fly_1901	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	658
2025-02-12	fly_1902	D. simulans MPAR	04	female	noni juice vs grape juice	noni_juice	65
2025-02-12	fly_1902	D. simulans MPAR	04	female	noni juice vs grape juice	grape_juice	184
2025-02-12	fly_1903	D. simulans MPAR	04	female	noni juice vs grape juice	noni_juice	12
2025-02-12	fly_1903	D. simulans MPAR	04	female	noni juice vs grape juice	grape_juice	22
2025-02-12	fly_1904	D. simulans MPAR	04	female	noni juice vs grape juice	noni_juice	57
2025-02-12	fly_1904	D. simulans MPAR	04	female	noni juice vs grape juice	grape_juice	331
2025-02-12	fly_1905	D. sechellia MPAR	07	female	noni juice vs grape juice	noni_juice	35
2025-02-12	fly_1905	D. sechellia MPAR	07	female	noni juice vs grape juice	grape_juice	48
2025-02-13	fly_1906	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	61
2025-02-13	fly_1906	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	237
2025-02-13	fly_1907	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	105
2025-02-13	fly_1907	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	1032
2025-02-13	fly_1908	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	47
2025-02-13	fly_1908	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	449
2025-02-13	fly_1909	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	10
2025-02-13	fly_1909	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	16
2025-02-13	fly_1910	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	54
2025-02-13	fly_1910	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	336
2025-02-13	fly_1911	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	76
2025-02-13	fly_1911	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	403
2025-02-14	fly_1912	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	429
2025-02-14	fly_1912	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	244
2025-02-14	fly_1913	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	77
2025-02-14	fly_1913	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	153
2025-02-14	fly_1914	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	35
2025-02-14	fly_1914	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	64
2025-02-14	fly_1915	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	37
2025-02-14	fly_1915	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	73
2025-02-14	fly_1916	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	263
2025-02-14	fly_1916	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	385
2025-02-14	fly_1917	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	90
2025-02-14	fly_1917	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	70
2025-02-14	fly_1918	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	150
2025-02-14	fly_1918	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	179
2025-02-14	fly_1919	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	52
2025-02-14	fly_1919	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	80
2025-02-14	fly_1920	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	78
2025-02-14	fly_1920	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	69
2025-02-14	fly_1921	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	53
2025-02-14	fly_1921	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	184
2025-02-14	fly_1922	D. melanogaster	Canton-S	female	noni juice vs grape juice	noni_juice	56
2025-02-14	fly_1922	D. melanogaster	Canton-S	female	noni juice vs grape juice	grape_juice	159
NA	fly_1923	D. sechellia	07	female	noni juice vs grape juice	noni_juice	215
NA	fly_1923	D. sechellia	07	female	noni juice vs grape juice	grape_juice	37
NA	fly_1924	D. sechellia	07	female	noni juice vs grape juice	noni_juice	199
NA	fly_1924	D. sechellia	07	female	noni juice vs grape juice	grape_juice	186
NA	fly_1925	D. sechellia	07	female	noni juice vs grape juice	noni_juice	125
NA	fly_1925	D. sechellia	07	female	noni juice vs grape juice	grape_juice	52
NA	fly_1926	D. sechellia	07	female	noni juice vs grape juice	noni_juice	277
NA	fly_1926	D. sechellia	07	female	noni juice vs grape juice	grape_juice	14
NA	fly_1927	D. sechellia	07	female	noni juice vs grape juice	noni_juice	161
NA	fly_1927	D. sechellia	07	female	noni juice vs grape juice	grape_juice	24
NA	fly_1928	D. sechellia	07	female	noni juice vs grape juice	noni_juice	123
NA	fly_1928	D. sechellia	07	female	noni juice vs grape juice	grape_juice	58
NA	fly_1929	D. sechellia	07	female	noni juice vs grape juice	noni_juice	262
NA	fly_1929	D. sechellia	07	female	noni juice vs grape juice	grape_juice	61
NA	fly_1930	D. sechellia	07	female	noni juice vs grape juice	noni_juice	372
NA	fly_1930	D. sechellia	07	female	noni juice vs grape juice	grape_juice	54
NA	fly_1931	D. sechellia	07	female	noni juice vs grape juice	noni_juice	275
NA	fly_1931	D. sechellia	07	female	noni juice vs grape juice	grape_juice	31
NA	fly_1932	D. sechellia	07	female	noni juice vs grape juice	noni_juice	307
NA	fly_1932	D. sechellia	07	female	noni juice vs grape juice	grape_juice	10
NA	fly_1933	D. sechellia	07	female	noni juice vs grape juice	noni_juice	438
NA	fly_1933	D. sechellia	07	female	noni juice vs grape juice	grape_juice	45
NA	fly_1934	D. sechellia	07	female	noni juice vs grape juice	noni_juice	192
NA	fly_1934	D. sechellia	07	female	noni juice vs grape juice	grape_juice	41
NA	fly_1935	D. sechellia	07	female	noni juice vs grape juice	noni_juice	231
NA	fly_1935	D. sechellia	07	female	noni juice vs grape juice	grape_juice	12
NA	fly_1936	D. sechellia	07	female	noni juice vs grape juice	noni_juice	113
NA	fly_1936	D. sechellia	07	female	noni juice vs grape juice	grape_juice	16
NA	fly_1937	D. sechellia	07	female	noni juice vs grape juice	noni_juice	27
NA	fly_1937	D. sechellia	07	female	noni juice vs grape juice	grape_juice	40
NA	fly_1938	D. sechellia	07	female	noni juice vs grape juice	noni_juice	121
NA	fly_1938	D. sechellia	07	female	noni juice vs grape juice	grape_juice	13
NA	fly_1939	D. sechellia	07	female	noni juice vs grape juice	noni_juice	141
NA	fly_1939	D. sechellia	07	female	noni juice vs grape juice	grape_juice	62
NA	fly_1940	D. sechellia	07	female	noni juice vs grape juice	noni_juice	412
NA	fly_1940	D. sechellia	07	female	noni juice vs grape juice	grape_juice	36
NA	fly_1941	D. sechellia	07	female	noni juice vs grape juice	noni_juice	309
NA	fly_1941	D. sechellia	07	female	noni juice vs grape juice	grape_juice	33
NA	fly_1942	D. sechellia	07	female	noni juice vs grape juice	noni_juice	665
NA	fly_1942	D. sechellia	07	female	noni juice vs grape juice	grape_juice	64
NA	fly_1943	D. sechellia	07	female	noni juice vs grape juice	noni_juice	729
NA	fly_1943	D. sechellia	07	female	noni juice vs grape juice	grape_juice	36
NA	fly_1944	D. sechellia	07	female	noni juice vs grape juice	noni_juice	167
NA	fly_1944	D. sechellia	07	female	noni juice vs grape juice	grape_juice	13
NA	fly_1945	D. simulans	04	female	noni juice vs grape juice	noni_juice	340
NA	fly_1945	D. simulans	04	female	noni juice vs grape juice	grape_juice	593
NA	fly_1946	D. simulans	04	female	noni juice vs grape juice	noni_juice	12
NA	fly_1946	D. simulans	04	female	noni juice vs grape juice	grape_juice	358
NA	fly_1947	D. simulans	04	female	noni juice vs grape juice	noni_juice	209
NA	fly_1947	D. simulans	04	female	noni juice vs grape juice	grape_juice	489
NA	fly_1948	D. simulans	04	female	noni juice vs grape juice	noni_juice	553
NA	fly_1948	D. simulans	04	female	noni juice vs grape juice	grape_juice	142
NA	fly_1949	D. simulans	04	female	noni juice vs grape juice	noni_juice	296
NA	fly_1949	D. simulans	04	female	noni juice vs grape juice	grape_juice	425
NA	fly_1950	D. simulans	04	female	noni juice vs grape juice	noni_juice	117
NA	fly_1950	D. simulans	04	female	noni juice vs grape juice	grape_juice	453
NA	fly_1951	D. simulans	04	female	noni juice vs grape juice	noni_juice	84
NA	fly_1951	D. simulans	04	female	noni juice vs grape juice	grape_juice	657
NA	fly_1952	D. simulans	04	female	noni juice vs grape juice	noni_juice	259
